card_id,name,set_name
A1-219,Erika,Genetic Apex
A1-266,Erika,Genetic Apex
A1-021,Exeggcute,Genetic Apex
A1-022,Exeggutor,Genetic Apex
A1-023,Exeggutor ex,Genetic Apex
A1-252,Exeggutor ex,Genetic Apex
A1-198,Farfetch'd,Genetic Apex
A1-192,Fearow,Genetic Apex
A1-045,Flareon,Genetic Apex
A1-087,Froakie,Genetic Apex
A1-088,Frogadier,Genetic Apex
A1-093,Frosmoth,Genetic Apex
A1-132,Gardevoir,Genetic Apex
A1-120,Gastly,Genetic Apex
A1-122,Gengar,Genetic Apex
A1-123,Gengar ex,Genetic Apex
A1-261,Gengar ex,Genetic Apex
A1-277,Gengar ex,Genetic Apex
A1-147,Geodude,Genetic Apex
A1-223,Giovanni,Genetic Apex
A1-270,Giovanni,Genetic Apex
A1-012,Gloom,Genetic Apex
A1-228,Gloom,Genetic Apex
A1-032,Gogoat,Genetic Apex
A1-173,Golbat,Genetic Apex
A1-242,Golbat,Genetic Apex
A1-072,Goldeen,Genetic Apex
A1-058,Golduck,Genetic Apex
A1-149,Golem,Genetic Apex
A1-135,Golett,Genetic Apex
A1-136,Golurk,Genetic Apex
A1-163,Grapploct,Genetic Apex
A1-148,Graveler,Genetic Apex
A1-089,Greninja,Genetic Apex
A1-174,Grimer,Genetic Apex
A1-039,Growlithe,Genetic Apex
A1-078,Gyarados,Genetic Apex
A1-233,Gyarados,Genetic Apex
A1-121,Haunter,Genetic Apex
A1-048,Heatmor,Genetic Apex
A1-111,Heliolisk,Genetic Apex
A1-110,Helioptile,Genetic Apex
A1-216,Helix Fossil,Genetic Apex
A1-155,Hitmonchan,Genetic Apex
A1-154,Hitmonlee,Genetic Apex
A1-070,Horsea,Genetic Apex
A1-125,Hypno,Genetic Apex
A1-002,Ivysaur,Genetic Apex
A1-193,Jigglypuff,Genetic Apex
A1-102,Jolteon,Genetic Apex
A1-127,Jynx,Genetic Apex
A1-158,Kabuto,Genetic Apex
A1-159,Kabutops,Genetic Apex
A1-116,Kadabra,Genetic Apex
A1-009,Kakuna,Genetic Apex
A1-203,Kangaskhan,Genetic Apex
A1-069,Kingler,Genetic Apex
A1-131,Kirlia,Genetic Apex
A1-176,Koffing,Genetic Apex
A1-222,Koga,Genetic Apex
A1-269,Koga,Genetic Apex
A1-068,Krabby,Genetic Apex
A1-079,Lapras,Genetic Apex
A1-234,Lapras,Genetic Apex
A1-201,Lickitung,Genetic Apex
A1-030,Lilligant,Genetic Apex
A1-226,Lt. Surge,Genetic Apex
A1-273,Lt. Surge,Genetic Apex
A1-145,Machamp,Genetic Apex
A1-146,Machamp ex,Genetic Apex
A1-263,Machamp ex,Genetic Apex
A1-278,Machamp ex,Genetic Apex
A1-144,Machoke,Genetic Apex
A1-143,Machop,Genetic Apex
A1-077,Magikarp,Genetic Apex
A1-044,Magmar,Genetic Apex
A1-097,Magnemite,Genetic Apex
A1-098,Magneton,Genetic Apex
A1-141,Mankey,Genetic Apex
A1-152,Marowak,Genetic Apex
A1-153,Marowak ex,Genetic Apex
A1-264,Marowak ex,Genetic Apex
A1-178,Mawile,Genetic Apex
A1-182,Melmetal,Genetic Apex
A1-181,Meltan,Genetic Apex
A1-196,Meowth,Genetic Apex
A1-246,Meowth,Genetic Apex
A1-006,Metapod,Genetic Apex
A1-283,Mew,Genetic Apex
A1-128,Mewtwo,Genetic Apex
A1-129,Mewtwo ex,Genetic Apex
A1-262,Mewtwo ex,Genetic Apex
A1-282,Mewtwo ex,Genetic Apex
A1-286,Mewtwo ex,Genetic Apex
A1-160,Mienfoo,Genetic Apex
A1-161,Mienshao,Genetic Apex
A1-212,Minccino,Genetic Apex
A1-220,Misty,Genetic Apex
A1-267,Misty,Genetic Apex
A1-046,Moltres,Genetic Apex
A1-047,Moltres ex,Genetic Apex
A1-255,Moltres ex,Genetic Apex
A1-274,Moltres ex,Genetic Apex
A1-126,Mr. Mime,Genetic Apex
A1-175,Muk,Genetic Apex
A1-171,Nidoking,Genetic Apex
A1-241,Nidoking,Genetic Apex
A1-168,Nidoqueen,Genetic Apex
A1-240,Nidoqueen,Genetic Apex
A1-166,Nidoran♀,Genetic Apex
A1-169,Nidoran♂,Genetic Apex
A1-167,Nidorina,Genetic Apex
A1-170,Nidorino,Genetic Apex
A1-038,Ninetales,Genetic Apex
A1-011,Oddish,Genetic Apex
A1-218,Old Amber,Genetic Apex
A1-081,Omanyte,Genetic Apex
A1-082,Omastar,Genetic Apex
A1-150,Onix,Genetic Apex
A1-014,Paras,Genetic Apex
A1-015,Parasect,Genetic Apex
A1-179,Pawniard,Genetic Apex
A1-197,Persian,Genetic Apex
A1-029,Petilil,Genetic Apex
A1-188,Pidgeot,Genetic Apex
A1-245,Pidgeot,Genetic Apex
A1-187,Pidgeotto,Genetic Apex
A1-186,Pidgey,Genetic Apex
A1-094,Pikachu,Genetic Apex
A1-096,Pikachu ex,Genetic Apex
A1-259,Pikachu ex,Genetic Apex
A1-281,Pikachu ex,Genetic Apex
A1-285,Pikachu ex,Genetic Apex
A1-112,Pincurchin,Genetic Apex
A1-026,Pinsir,Genetic Apex
A1-229,Pinsir,Genetic Apex
A1-059,Poliwag,Genetic Apex
A1-060,Poliwhirl,Genetic Apex
A1-061,Poliwrath,Genetic Apex
A1-042,Ponyta,Genetic Apex
A1-209,Porygon,Genetic Apex
A1-249,Porygon,Genetic Apex
A1-142,Primeape,Genetic Apex
A1-057,Psyduck,Genetic Apex
A1-090,Pyukumuku,Genetic Apex
A1-095,Raichu,Genetic Apex
A1-130,Ralts,Genetic Apex
A1-043,Rapidash,Genetic Apex
A1-231,Rapidash,Genetic Apex
A1-190,Raticate,Genetic Apex
A1-189,Rattata,Genetic Apex
A1-157,Rhydon,Genetic Apex
A1-156,Rhyhorn,Genetic Apex
A1-225,Sabrina,Genetic Apex
A1-272,Sabrina,Genetic Apex
A1-049,Salandit,Genetic Apex
A1-050,Salazzle,Genetic Apex
A1-137,Sandshrew,Genetic Apex
A1-138,Sandslash,Genetic Apex
A1-025,Scyther,Genetic Apex
A1-071,Seadra,Genetic Apex
A1-073,Seaking,Genetic Apex
A1-064,Seel,Genetic Apex
A1-066,Shellder,Genetic Apex
A1-051,Sizzlipede,Genetic Apex
A1-031,Skiddo,Genetic Apex
A1-119,Slowbro,Genetic Apex
A1-118,Slowpoke,Genetic Apex
A1-237,Slowpoke,Genetic Apex
A1-092,Snom,Genetic Apex
A1-211,Snorlax,Genetic Apex
A1-250,Snorlax,Genetic Apex
A1-191,Spearow,Genetic Apex
A1-053,Squirtle,Genetic Apex
A1-232,Squirtle,Genetic Apex
A1-075,Starmie,Genetic Apex
A1-076,Starmie ex,Genetic Apex
A1-257,Starmie ex,Genetic Apex
A1-074,Staryu,Genetic Apex
A1-086,Swanna,Genetic Apex
A1-134,Swoobat,Genetic Apex
A1-024,Tangela,Genetic Apex
A1-204,Tauros,Genetic Apex
A1-062,Tentacool,Genetic Apex
A1-063,Tentacruel,Genetic Apex
A1-107,Tynamo,Genetic Apex
A1-080,Vaporeon,Genetic Apex
A1-017,Venomoth,Genetic Apex
A1-016,Venonat,Genetic Apex
A1-003,Venusaur,Genetic Apex
A1-004,Venusaur ex,Genetic Apex
A1-251,Venusaur ex,Genetic Apex
A1-020,Victreebel,Genetic Apex
A1-013,Vileplume,Genetic Apex
A1-099,Voltorb,Genetic Apex
A1-037,Vulpix,Genetic Apex
A1-054,Wartortle,Genetic Apex
A1-008,Weedle,Genetic Apex
A1-019,Weepinbell,Genetic Apex
A1-177,Weezing,Genetic Apex
A1-243,Weezing,Genetic Apex
A1-028,Whimsicott,Genetic Apex
A1-194,Wigglytuff,Genetic Apex
A1-195,Wigglytuff ex,Genetic Apex
A1-265,Wigglytuff ex,Genetic Apex
A1-279,Wigglytuff ex,Genetic Apex
A1-133,Woobat,Genetic Apex
A1-214,Wooloo,Genetic Apex
A1-103,Zapdos,Genetic Apex
A1-104,Zapdos ex,Genetic Apex
A1-260,Zapdos ex,Genetic Apex
A1-276,Zapdos ex,Genetic Apex
A1-106,Zebstrika,Genetic Apex
A1-172,Zubat,Genetic Apex
dp4-56,Unown F,Great Encounters
dp4-57,Unown G,Great Encounters
dp4-29,Unown H,Great Encounters
dp4-91,Unown L,Great Encounters
gym2-17,Blaine,Gym Challenge
gym2-1,Blaine's Arcanine,Gym Challenge
gym2-2,Blaine's Charizard,Gym Challenge
gym2-3,Brock's Ninetales,Gym Challenge
gym2-4,Erika's Venusaur,Gym Challenge
gym2-18,Giovanni,Gym Challenge
gym2-5,Giovanni's Gyarados,Gym Challenge
gym2-6,Giovanni's Machamp,Gym Challenge
gym2-7,Giovanni's Nidoking,Gym Challenge
gym2-75,Giovanni's Nidoran♀,Gym Challenge
gym2-76,Giovanni's Nidoran♂,Gym Challenge
gym2-8,Giovanni's Persian,Gym Challenge
gym2-19,Koga,Gym Challenge
gym2-9,Koga's Beedrill,Gym Challenge
gym2-10,Koga's Ditto,Gym Challenge
gym2-11,Lt. Surge's Raichu,Gym Challenge
gym2-12,Misty's Golduck,Gym Challenge
gym2-13,Misty's Gyarados,Gym Challenge
gym2-14,Rocket's Mewtwo,Gym Challenge
gym2-15,Rocket's Zapdos,Gym Challenge
gym2-20,Sabrina,Gym Challenge
gym2-16,Sabrina's Alakazam,Gym Challenge
gym1-1,Blaine's Moltres,Gym Heroes
gym1-15,Brock,Gym Heroes
gym1-2,Brock's Rhydon,Gym Heroes
gym1-16,Erika,Gym Heroes
gym1-3,Erika's Clefable,Gym Heroes
gym1-4,Erika's Dragonair,Gym Heroes
gym1-5,Erika's Vileplume,Gym Heroes
gym1-17,Lt. Surge,Gym Heroes
gym1-6,Lt. Surge's Electabuzz,Gym Heroes
gym1-7,Lt. Surge's Fearow,Gym Heroes
gym1-8,Lt. Surge's Magneton,Gym Heroes
gym1-18,Misty,Gym Heroes
gym1-9,Misty's Seadra,Gym Heroes
gym1-10,Misty's Tentacruel,Gym Heroes
gym1-11,Rocket's Hitmonchan,Gym Heroes
gym1-12,Rocket's Moltres,Gym Heroes
gym1-13,Rocket's Scyther,Gym Heroes
gym1-14,Sabrina's Gengar,Gym Heroes
gym1-19,The Rocket's Trap,Gym Heroes
hgss1-ONE,Alph Lithograph,HeartGold SoulSilver
hgss1-19,Farfetch’d,HeartGold SoulSilver
hgss1-111,Ho-Oh LEGEND,HeartGold SoulSilver
hgss1-112,Ho-Oh LEGEND,HeartGold SoulSilver
hgss1-113,Lugia LEGEND,HeartGold SoulSilver
hgss1-114,Lugia LEGEND,HeartGold SoulSilver
hgss1-95,Poké Ball,HeartGold SoulSilver
hgss1-96,Pokégear3.0,HeartGold SoulSilver
hgss1-97,Pokémon Collector,HeartGold SoulSilver
hgss1-98,Pokémon Communication,HeartGold SoulSilver
hgss1-99,Pokémon Reversal,HeartGold SoulSilver
hgss1-100,Professor Elm’s Training Method,HeartGold SoulSilver
hgss1-101,Professor Oak’s New Theory,HeartGold SoulSilver
hgssp-HGSS12,Cleffa,HGSS Black Star Promos
hgssp-HGSS20,Entei,HGSS Black Star Promos
hgssp-HGSS07,Feraligatr,HGSS Black Star Promos
hgssp-HGSS24,Hitmonchan,HGSS Black Star Promos
hgssp-HGSS25,Hitmonlee,HGSS Black Star Promos
hgssp-HGSS01,Ho-Oh,HGSS Black Star Promos
hgssp-HGSS05,Hoothoot,HGSS Black Star Promos
hgssp-HGSS14,Lapras,HGSS Black Star Promos
hgssp-HGSS10,Latias,HGSS Black Star Promos
hgssp-HGSS11,Latios,HGSS Black Star Promos
hgssp-HGSS02,Lugia,HGSS Black Star Promos
hgssp-HGSS08,Meganium,HGSS Black Star Promos
hgssp-HGSS17,Minun,HGSS Black Star Promos
hgssp-HGSS06,Noctowl,HGSS Black Star Promos
hgssp-HGSS03,Pikachu,HGSS Black Star Promos
hgssp-HGSS16,Plusle,HGSS Black Star Promos
hgssp-HGSS22,Porygon,HGSS Black Star Promos
hgssp-HGSS23,Porygon2,HGSS Black Star Promos
hgssp-HGSS19,Raikou,HGSS Black Star Promos
hgssp-HGSS15,Shuckle,HGSS Black Star Promos
hgssp-HGSS13,Smoochum,HGSS Black Star Promos
hgssp-HGSS21,Suicune,HGSS Black Star Promos
hgssp-HGSS18,Tropical Tidal Wave,HGSS Black Star Promos
hgssp-HGSS09,Typhlosion,HGSS Black Star Promos
hgssp-HGSS04,Wobbuffet,HGSS Black Star Promos
sm115-51,Bill’s Analysis,Hidden Fates
sm115-52,Blaine’s Last Stand,Hidden Fates
sm115-53,Brock’s Grit,Hidden Fates
sm115-54,Brock’s Pewter City Gym,Hidden Fates
sm115-55,Brock’s Training,Hidden Fates
sm115-56,Erika’s Hospitality,Hidden Fates
sm115-45,Farfetch’d,Hidden Fates
sm115-57,Giovanni’s Exile,Hidden Fates
sm115-67,Giovanni’s Exile,Hidden Fates
sm115-59,Koga’s Trap,Hidden Fates
sm115-60,Lt. Surge’s Strategy,Hidden Fates
sm115-61,Misty’s Cerulean City Gym,Hidden Fates
sm115-62,Misty’s Determination,Hidden Fates
sm115-63,Misty’s Water Command,Hidden Fates
sm115-64,Pokémon Center Lady,Hidden Fates
sm115-65,Sabrina’s Suggestion,Hidden Fates
ex5-84,Ancient Technical Machine (Ice),Hidden Legends
ex5-85,Ancient Technical Machine (Rock),Hidden Legends
ex5-86,Ancient Technical Machine (Steel),Hidden Legends
ex13-35,Aerodactyl δ,Holon Phantoms
ex13-57,Anorith δ,Holon Phantoms
ex13-1,Armaldo δ,Holon Phantoms
ex13-19,Bellossom δ,Holon Phantoms
ex13-61,Carvanha δ,Holon Phantoms
ex13-37,Chimecho δ,Holon Phantoms
ex13-2,Cradily δ,Holon Phantoms
ex13-3,Deoxys δ,Holon Phantoms
ex13-4,Deoxys δ,Holon Phantoms
ex13-5,Deoxys δ,Holon Phantoms
ex13-6,Deoxys δ,Holon Phantoms
ex13-65,Exeggcute δ,Holon Phantoms
ex13-41,Exeggutor δ,Holon Phantoms
ex13-7,Flygon δ,Holon Phantoms
ex13-42,Gloom δ,Holon Phantoms
ex13-43,Golduck δ,Holon Phantoms
ex13-102,Gyarados Star δ,Holon Phantoms
ex13-8,Gyarados δ,Holon Phantoms
ex13-66,Horsea δ,Holon Phantoms
ex13-9,Kabutops δ,Holon Phantoms
ex13-67,Kabuto δ,Holon Phantoms
ex13-10,Kingdra δ,Holon Phantoms
ex13-11,Latias δ,Holon Phantoms
ex13-21,Latias δ,Holon Phantoms
ex13-12,Latios δ,Holon Phantoms
ex13-22,Latios δ,Holon Phantoms
ex13-68,Lileep δ,Holon Phantoms
ex13-69,Magikarp δ,Holon Phantoms
ex13-70,Mankey δ,Holon Phantoms
ex13-71,Meowth δ,Holon Phantoms
ex13-24,Mewtwo δ,Holon Phantoms
ex13-73,Oddish δ,Holon Phantoms
ex13-74,Omanyte δ,Holon Phantoms
ex13-13,Omastar δ,Holon Phantoms
ex13-48,Persian δ,Holon Phantoms
ex13-76,Pichu δ,Holon Phantoms
ex13-49,Pidgeotto δ,Holon Phantoms
ex13-14,Pidgeot δ,Holon Phantoms
ex13-77,Pidgey δ,Holon Phantoms
ex13-79,Pikachu δ,Holon Phantoms
ex13-50,Primeape δ,Holon Phantoms
ex13-81,Psyduck δ,Holon Phantoms
ex13-15,Raichu δ,Holon Phantoms
ex13-16,Rayquaza δ,Holon Phantoms
ex13-26,Rayquaza δ,Holon Phantoms
ex13-52,Seadra δ,Holon Phantoms
ex13-53,Sharpedo δ,Holon Phantoms
ex13-84,Trapinch δ,Holon Phantoms
ex13-54,Vibrava δ,Holon Phantoms
ex13-17,Vileplume δ,Holon Phantoms
ex13-98,δ Rainbow Energy,Holon Phantoms
sv09-013,Accelgor,Journey Together
sv09-075,Alcremie ex,Journey Together
sv09-044,Alolan Geodude,Journey Together
sv09-046,Alolan Golem,Journey Together
sv09-045,Alolan Graveler,Journey Together
sv09-057,Alolan Marowak,Journey Together
sv09-011,Amoonguss ex,Journey Together
sv09-032,Articuno,Journey Together
sv09-161,Articuno,Journey Together
sv09-124,Audino,Journey Together
sv09-112,Bagon,Journey Together
sv09-060,Banette,Journey Together
sv09-061,Beldum,Journey Together
sv09-142,Billy & O'Nare,Journey Together
sv09-143,Black Belt's Training,Journey Together
sv09-144,Black Belt's Training,Journey Together
sv09-145,Black Belt's Training,Journey Together
sv09-024,Blaziken ex,Journey Together
sv09-101,Bombirdier,Journey Together
sv09-146,Brock's Scouting,Journey Together
sv09-179,Brock's Scouting,Journey Together
sv09-003,Butterfree,Journey Together
sv09-001,Caterpie,Journey Together
sv09-126,Cinccino,Journey Together
sv09-023,Combusken,Journey Together
sv09-110,Copperajah,Journey Together
sv09-137,Cramorant,Journey Together
sv09-076,Cubone,Journey Together
sv09-109,Cufant,Journey Together
sv09-070,Dhelmise,Journey Together
sv09-130,Drampa,Journey Together
sv09-115,Druddigon,Journey Together
sv09-121,Dudunsparce ex,Journey Together
sv09-178,Dudunsparce ex,Journey Together
sv09-120,Dunsparce,Journey Together
sv09-014,Durant,Journey Together
sv09-102,Escavalier,Journey Together
sv09-017,Floragato,Journey Together
sv09-010,Foongus,Journey Together
sv09-119,Furret,Journey Together
sv09-168,Furret,Journey Together
sv09-106,Galarian Stunfisk,Journey Together
sv09-132,Greedent,Journey Together
sv09-073,Grimmsnarl,Journey Together
sv09-147,Hop's Bag,Journey Together
sv09-148,Hop's Choice Band,Journey Together
sv09-108,Hop's Corviknight,Journey Together
sv09-134,Hop's Corvisquire,Journey Together
sv09-138,Hop's Cramorant,Journey Together
sv09-136,Hop's Dubwool,Journey Together
sv09-133,Hop's Rookidee,Journey Together
sv09-087,Hop's Sandaconda,Journey Together
sv09-086,Hop's Silicobra,Journey Together
sv09-117,Hop's Snorlax,Journey Together
sv09-135,Hop's Wooloo,Journey Together
sv09-170,Hop's Wooloo,Journey Together
sv09-111,Hop's Zacian ex,Journey Together
sv09-176,Hop's Zacian ex,Journey Together
sv09-186,Hop's Zacian ex,Journey Together
sv09-071,Impidimp,Journey Together
sv09-053,Iono's Bellibolt ex,Journey Together
sv09-172,Iono's Bellibolt ex,Journey Together
sv09-183,Iono's Bellibolt ex,Journey Together
sv09-188,Iono's Bellibolt ex,Journey Together
sv09-048,Iono's Electrode,Journey Together
sv09-055,Iono's Kilowattrel,Journey Together
sv09-163,Iono's Kilowattrel,Journey Together
sv09-052,Iono's Tadbulb,Journey Together
sv09-047,Iono's Voltorb,Journey Together
sv09-054,Iono's Wattrel,Journey Together
sv09-149,Iris's Fighting Spirit,Journey Together
sv09-180,Iris's Fighting Spirit,Journey Together
sv09-009,Karrablast,Journey Together
sv09-122,Kecleon,Journey Together
sv09-090,Klawf,Journey Together
sv09-091,Koffing,Journey Together
sv09-129,Komala,Journey Together
sv09-028,Larvesta,Journey Together
sv09-080,Larvitar,Journey Together
sv09-139,Lechonk,Journey Together
sv09-150,Levincia,Journey Together
sv09-056,Lillie's Clefairy ex,Journey Together
sv09-173,Lillie's Clefairy ex,Journey Together
sv09-184,Lillie's Clefairy ex,Journey Together
sv09-068,Lillie's Comfey,Journey Together
sv09-066,Lillie's Cutiefly,Journey Together
sv09-151,Lillie's Pearl,Journey Together
sv09-067,Lillie's Ribombee,Journey Together
sv09-164,Lillie's Ribombee,Journey Together
sv09-007,Lilligant,Journey Together
sv09-100,Lokix,Journey Together
sv09-036,Lombre,Journey Together
sv09-035,Lotad,Journey Together
sv09-037,Ludicolo,Journey Together
sv09-085,Lycanroc,Journey Together
sv09-166,Lycanroc,Journey Together
sv09-107,Magearna,Journey Together
sv09-020,Magmar,Journey Together
sv09-021,Magmortar,Journey Together
sv09-079,Mamoswine ex,Journey Together
sv09-174,Mamoswine ex,Journey Together
sv09-008,Maractus,Journey Together
sv09-160,Maractus,Journey Together
sv09-018,Meowscarada,Journey Together
sv09-063,Metagross,Journey Together
sv09-062,Metang,Journey Together
sv09-002,Metapod,Journey Together
sv09-074,Milcery,Journey Together
sv09-069,Mimikyu ex,Journey Together
sv09-125,Minccino,Journey Together
sv09-072,Morgrem,Journey Together
sv09-058,Mr. Mime,Journey Together
sv09-127,Noibat,Journey Together
sv09-169,Noibat,Journey Together
sv09-128,Noivern,Journey Together
sv09-152,N's Castle,Journey Together
sv09-027,N's Darmanitan,Journey Together
sv09-026,N's Darumaka,Journey Together
sv09-049,N's Joltik,Journey Together
sv09-104,N's Klang,Journey Together
sv09-103,N's Klink,Journey Together
sv09-105,N's Klinklang,Journey Together
sv09-153,N's PP Up,Journey Together
sv09-096,N's Purrloin,Journey Together
sv09-116,N's Reshiram,Journey Together
sv09-167,N's Reshiram,Journey Together
sv09-064,N's Sigilyph,Journey Together
sv09-098,N's Zoroark ex,Journey Together
sv09-175,N's Zoroark ex,Journey Together
sv09-185,N's Zoroark ex,Journey Together
sv09-189,N's Zoroark ex,Journey Together
sv09-097,N's Zorua,Journey Together
sv09-019,Nymble,Journey Together
sv09-034,Octillery,Journey Together
sv09-140,Oinkologne,Journey Together
sv09-065,Oricorio,Journey Together
sv09-094,Paldean Clodsire ex,Journey Together
sv09-093,Paldean Wooper,Journey Together
sv09-083,Pancham,Journey Together
sv09-099,Pangoro,Journey Together
sv09-004,Paras,Journey Together
sv09-005,Parasect,Journey Together
sv09-039,Pelipper,Journey Together
sv09-006,Petilil,Journey Together
sv09-078,Piloswine,Journey Together
sv09-154,Postwick,Journey Together
sv09-155,Professor's Research,Journey Together
sv09-081,Pupitar,Journey Together
sv09-156,Redeemable Ticket,Journey Together
sv09-042,Regice,Journey Together
sv09-082,Regirock,Journey Together
sv09-033,Remoraid,Journey Together
sv09-030,Reshiram ex,Journey Together
sv09-084,Rockruff,Journey Together
sv09-157,Ruffian,Journey Together
sv09-181,Ruffian,Journey Together
sv09-114,Salamence ex,Journey Together
sv09-177,Salamence ex,Journey Together
sv09-187,Salamence ex,Journey Together
sv09-118,Sentret,Journey Together
sv09-113,Shelgon,Journey Together
sv09-012,Shelmet,Journey Together
sv09-059,Shuppet,Journey Together
sv09-131,Skwovet,Journey Together
sv09-159,Spiky Energy,Journey Together
sv09-190,Spiky Energy,Journey Together
sv09-016,Sprigatito,Journey Together
sv09-141,Squawkabilly,Journey Together
sv09-158,Super Potion,Journey Together
sv09-077,Swinub,Journey Together
sv09-165,Swinub,Journey Together
sv09-051,Tapu Koko ex,Journey Together
sv09-088,Toedscool,Journey Together
sv09-089,Toedscruel,Journey Together
sv09-050,Togedemaru,Journey Together
sv09-022,Torchic,Journey Together
sv09-025,Torkoal,Journey Together
sv09-123,Tropius,Journey Together
sv09-095,Tyranitar,Journey Together
sv09-043,Veluza ex,Journey Together
sv09-015,Virizion,Journey Together
sv09-031,Volcanion ex,Journey Together
sv09-171,Volcanion ex,Journey Together
sv09-182,Volcanion ex,Journey Together
sv09-029,Volcarona,Journey Together
sv09-040,Wailmer,Journey Together
sv09-041,Wailord,Journey Together
sv09-162,Wailord,Journey Together
sv09-092,Weezing,Journey Together
sv09-038,Wingull,Journey Together
base2-1,Clefable,Jungle
base2-2,Electrode,Jungle
base2-3,Flareon,Jungle
base2-4,Jolteon,Jungle
base2-5,Kangaskhan,Jungle
base2-6,Mr. Mime,Jungle
base2-7,Nidoqueen,Jungle
base2-57,Nidoran♀,Jungle
base2-8,Pidgeot,Jungle
base2-9,Pinsir,Jungle
base2-64,Poké Ball,Jungle
base2-10,Scyther,Jungle
base2-11,Snorlax,Jungle
base2-12,Vaporeon,Jungle
base2-13,Venomoth,Jungle
base2-14,Victreebel,Jungle
base2-15,Vileplume,Jungle
base2-16,Wigglytuff,Jungle
xy0-35,Poké Ball,Kalos Starter Set
xy0-36,Pokémon Catcher,Kalos Starter Set
lc-82,Nidoran♀,Legendary Collection
lc-83,Nidoran♂,Legendary Collection
lc-102,Pokémon Breeder,Legendary Collection
lc-103,Pokémon Trader,Legendary Collection
bw11-RC17,Audino,Legendary Treasures
bw11-100,Black Kyurem-EX,Legendary Treasures
bw11-77,Chandelure-EX,Legendary Treasures
bw11-RC19,Cinccino,Legendary Treasures
bw11-88,Darkrai-EX,Legendary Treasures
bw11-RC14,Eevee,Legendary Treasures
bw11-RC20,Elesa,Legendary Treasures
bw11-RC23,Emolga,Legendary Treasures
bw11-82,Excadrill-EX,Legendary Treasures
bw11-RC10,Gardevoir,Legendary Treasures
bw11-RC4,Growlithe,Legendary Treasures
bw11-45,Keldeo-EX,Legendary Treasures
bw11-RC9,Kirlia,Legendary Treasures
bw11-44,Kyurem-EX,Legendary Treasures
bw11-102,Lugia-EX,Legendary Treasures
bw11-RC11,Meloetta-EX,Legendary Treasures
bw11-RC25,Meloetta-EX,Legendary Treasures
bw11-RC24,Mew-EX,Legendary Treasures
bw11-54,Mewtwo-EX,Legendary Treasures
bw11-RC18,Minccino,Legendary Treasures
bw11-RC7,Pikachu,Legendary Treasures
bw11-RC6,Piplup,Legendary Treasures
bw11-RC13,Purrloin,Legendary Treasures
bw11-RC8,Ralts,Legendary Treasures
bw11-RC22,Reshiram,Legendary Treasures
bw11-29,Reshiram-EX,Legendary Treasures
bw11-RC3,Serperior,Legendary Treasures
bw11-RC2,Servine,Legendary Treasures
bw11-RC21,Shaymin-EX,Legendary Treasures
bw11-RC1,Snivy,Legendary Treasures
bw11-RC12,Stunfisk,Legendary Treasures
bw11-RC15,Teddiursa,Legendary Treasures
bw11-RC5,Torchic,Legendary Treasures
bw11-RC16,Ursaring,Legendary Treasures
bw11-24,Victini-EX,Legendary Treasures
bw11-101,White Kyurem-EX,Legendary Treasures
bw11-52,Zekrom-EX,Legendary Treasures
ex12-93,Pikachu δ,Legend Maker
dp6-50,Castform Snow-cloud Form,Legends Awakened
dp6-133,Poké Radar,Legends Awakened
dp6-42,Unown !,Legends Awakened
dp6-82,Unown ?,Legends Awakened
dp6-76,Unown J,Legends Awakened
dp6-77,Unown R,Legends Awakened
dp6-78,Unown U,Legends Awakened
dp6-79,Unown V,Legends Awakened
dp6-80,Unown W,Legends Awakened
dp6-81,Unown Y,Legends Awakened
swsh11-TG23,Adventurer's Discovery,Lost Origin
swsh11-TG07,Banette,Lost Origin
swsh11-TG24,Boss's Orders,Lost Origin
swsh11-TG11,Castform,Lost Origin
swsh11-TG14,Centiskorch V,Lost Origin
swsh11-TG15,Centiskorch VMAX,Lost Origin
swsh11-TG04,Chandelure,Lost Origin
swsh11-TG03,Charizard,Lost Origin
swsh11-TG25,Cook,Lost Origin
swsh11-TG20,Crobat V,Lost Origin
swsh11-TG18,Enamorus V,Lost Origin
swsh11-TG21,Eternatus V,Lost Origin
swsh11-TG22,Eternatus VMAX,Lost Origin
swsh11-TG19,Gallade V,Lost Origin
swsh11-TG06,Gengar,Lost Origin
swsh11-TG08,Hisuian Arcanine,Lost Origin
swsh11-TG26,Kabu,Lost Origin
swsh11-TG30,Mew VMAX,Lost Origin
swsh11-TG27,Nessa,Lost Origin
swsh11-TG28,Opal,Lost Origin
swsh11-TG12,Orbeetle V,Lost Origin
swsh11-TG13,Orbeetle VMAX,Lost Origin
swsh11-TG01,Parasect,Lost Origin
swsh11-TG05,Pikachu,Lost Origin
swsh11-TG16,Pikachu V,Lost Origin
swsh11-TG17,Pikachu VMAX,Lost Origin
swsh11-TG29,Pikachu VMAX,Lost Origin
swsh11-TG02,Roserade,Lost Origin
swsh11-TG10,Snorlax,Lost Origin
swsh11-TG09,Spiritomb,Lost Origin
sm8-19,Celebi ◇,Lost Thunder
sm8-154,Ditto ◇,Lost Thunder
sm8-177,Fairy Charm Dragon,Lost Thunder
sm8-176,Fairy Charm Fighting,Lost Thunder
sm8-174,Fairy Charm Grass,Lost Thunder
sm8-175,Fairy Charm Psychic,Lost Thunder
sm8-178,Heat Factory ◇,Lost Thunder
sm8-180,Life Forest ◇,Lost Thunder
